timestamp,c_sht,h_sht,c_bme,p_bme,h_bme,c_lm,lux_diode
1713631051,20.00648,53.4371,18.22,1008.28,45.86,20.87205,2.197299
1713631061,20.01984,53.44778,18.23,1008.31,45.97,20.87205,2.197299
1713631071,20.01984,53.4371,18.23,1008.31,45.96,20.87205,2.221714
1713631081,20.01984,53.4371,18.24,1008.33,45.97,20.95262,2.221714
1713631091,20.01984,53.42489,18.24,1008.27,45.82,20.87205,2.221714
1713631101,19.97711,53.39742,18.24,1008.27,45.89,20.87205,2.221714
1713631111,20.01984,53.42489,18.23,1008.24,45.88,20.87205,2.221714
1713631121,20.01984,53.38216,18.23,1008.28,45.85,20.87205,2.221714
1713631131,20.00648,53.42336,18.23,1008.23,45.84,20.87205,2.221714
1713631141,20.01984,53.45998,18.22,1008.30,45.88,20.87205,2.221714
1713631151,20.00648,53.4371,18.22,1008.27,45.88,20.87205,2.197299
1713631161,20.00648,53.4371,18.2,1008.22,45.81,20.95262,2.197299
1713631171,20.00648,53.4371,18.22,1008.27,45.87,20.95262,2.221714
1713631181,19.97711,53.42031,18.21,1008.34,45.89,20.95262,2.221714
1713631191,19.99046,53.42336,18.22,1008.38,45.90,20.95262,2.221714
1713631201,20.00648,53.402,18.21,1008.31,45.91,20.95262,2.221714
1713631211,19.99046,53.40963,18.22,1008.32,45.82,20.87205,2.221714
1713631221,20.00648,53.44625,18.22,1008.27,45.87,20.87205,2.197299
1713631231,19.99046,53.40963,18.2,1008.33,45.89,20.79148,2.197299
1713631241,20.00648,53.39132,18.22,1008.32,45.88,20.95262,2.197299
1713631251,20.00648,53.42336,18.2,1008.30,45.81,20.87205,2.221714
1713631261,20.00648,53.402,18.2,1008.34,45.79,20.79148,2.221714
1713631271,20.00648,53.41116,18.2,1008.35,45.87,20.87205,2.221714
1713631281,19.99046,53.40963,18.2,1008.24,45.88,20.79148,2.197299
1713631291,20.00648,53.402,18.21,1008.28,45.94,20.79148,2.221714
1713631301,19.99046,53.40963,18.2,1008.27,45.94,20.79148,2.221714
1713631311,19.99046,53.35622,18.23,1008.29,45.92,21.03319,2.221714
1713631321,19.99046,53.43404,18.24,1008.33,45.92,20.95262,2.197299
1713631331,19.99046,53.40963,18.23,1008.32,45.81,20.95262,2.221714
1713631341,19.97711,53.40963,18.23,1008.24,45.86,20.87205,2.197299
1713631351,19.99046,53.42336,18.23,1008.29,45.83,20.87205,2.221714
1713631361,20.00648,53.41116,18.24,1008.33,45.79,20.87205,2.197299
1713631371,20.00648,53.39132,18.24,1008.27,45.90,20.87205,2.221714
1713631381,19.97711,53.37759,18.25,1008.29,45.89,20.87205,2.221714
1713631391,19.99046,53.43404,18.25,1008.24,45.76,20.95262,2.221714
1713631401,20.00648,53.41116,18.23,1008.34,45.77,20.87205,2.197299
1713631411,19.99046,53.38827,18.24,1008.33,45.88,20.87205,2.221714
1713631421,19.96376,53.37453,18.24,1008.30,45.86,20.87205,2.197299
1713631431,19.97711,53.37759,18.24,1008.22,45.91,20.87205,2.197299
1713631441,19.99046,53.38827,18.24,1008.25,45.77,20.79148,2.221714
1713631451,19.97711,53.36538,18.24,1008.33,45.72,20.95262,2.197299
1713631461,20.00648,53.33791,18.22,1008.25,45.77,20.87205,2.197299
1713631471,19.99046,53.40047,18.22,1008.30,45.74,20.87205,2.221714
1713631481,19.99046,53.37911,18.22,1008.25,45.83,20.95262,2.197299
1713631491,19.99046,53.40047,18.21,1008.29,45.77,20.79148,2.221714
1713631501,19.96376,53.38674,18.2,1008.21,45.66,20.87205,2.221714
1713631511,19.97711,53.38674,18.2,1008.21,45.79,20.95262,2.221714
1713631521,19.97711,53.36538,18.22,1008.32,45.87,20.95262,2.197299
1713631531,19.96376,53.37453,18.2,1008.27,45.89,20.95262,2.221714
1713631541,19.99046,53.36843,18.2,1008.24,45.82,20.87205,2.221714
1713631551,19.99046,53.40963,18.22,1008.27,45.69,20.87205,2.197299
1713631561,19.96376,53.37453,18.2,1008.27,45.83,20.95262,2.221714
1713631571,19.96376,53.37453,18.2,1008.27,45.84,20.87205,2.221714
1713631581,19.97711,53.35622,18.2,1008.27,45.91,20.95262,2.221714
1713631591,19.97711,53.37759,18.23,1008.28,45.88,20.79148,2.197299
1713631601,19.97711,53.38674,18.22,1008.28,45.87,20.87205,2.221714
1713631611,19.96376,53.38674,18.23,1008.26,45.69,20.87205,2.221714
1713631621,19.97711,53.37759,18.22,1008.25,45.74,20.87205,2.221714
1713631631,19.99046,53.38827,18.22,1008.30,45.83,20.79148,2.197299
1713631641,19.97711,53.33334,18.22,1008.35,45.86,20.87205,2.197299
1713631651,19.96376,53.37453,18.22,1008.21,45.85,20.87205,2.221714
1713631661,19.96376,53.3547,18.22,1008.30,45.75,20.95262,2.221714
1713631671,19.97711,53.35622,18.21,1008.37,45.68,20.79148,2.197299
1713631681,19.97711,53.33334,18.21,1008.33,45.77,20.87205,2.197299
1713631691,19.96376,53.3196,18.2,1008.24,45.77,20.79148,2.221714
1713631701,19.96376,53.34249,18.2,1008.29,45.81,20.95262,2.197299
1713631711,19.97711,53.35622,18.19,1008.26,45.80,20.87205,2.221714
1713631721,19.97711,53.33334,18.19,1008.27,45.77,20.95262,2.221714
1713631731,19.97711,53.34249,18.19,1008.33,45.70,20.95262,2.221714
1713631741,19.96376,53.34249,18.18,1008.29,45.71,20.87205,2.221714
1713631751,19.97711,53.31044,18.18,1008.29,45.62,20.95262,2.221714
1713631761,19.97711,53.32265,18.18,1008.27,45.72,20.87205,2.221714
1713631771,19.99046,53.33639,18.19,1008.33,45.78,20.87205,2.221714
1713631781,19.96376,53.3196,18.19,1008.33,45.78,20.71092,2.221714
1713631791,19.95041,53.33181,18.19,1008.30,45.85,20.87205,2.221714
1713631801,19.97711,53.32265,18.18,1008.24,45.85,20.95262,2.221714
1713631811,19.96376,53.3196,18.19,1008.33,45.82,20.95262,2.221714
1713631821,19.97711,53.32265,18.19,1008.26,45.78,20.87205,2.221714
1713631831,19.99046,53.32418,18.18,1008.26,45.75,20.79148,2.221714
1713631841,19.96376,53.36385,18.18,1008.29,45.70,20.87205,2.221714
1713631851,19.96376,53.28755,18.18,1008.29,45.70,20.87205,2.221714
1713631861,19.95041,53.3196,18.18,1008.35,45.75,20.79148,2.197299
1713631871,19.97711,53.28755,18.19,1008.25,45.78,20.79148,2.221714
1713631881,19.99046,53.32418,18.18,1008.26,45.85,20.79148,2.197299
1713631891,19.97711,53.30128,18.18,1008.29,45.71,20.79148,2.221714
1713631901,19.96376,53.33181,18.17,1008.24,45.74,20.87205,2.197299
1713631911,19.96376,53.33181,18.17,1008.24,45.69,20.95262,2.221714
1713631921,19.96376,53.30891,18.18,1008.31,45.73,20.95262,2.221714
1713631931,19.96376,53.30891,18.18,1008.36,45.74,20.79148,2.221714
1713631941,19.96376,53.3196,18.18,1008.28,45.79,20.87205,2.221714
1713631951,19.93439,53.31807,18.18,1008.25,45.79,20.87205,2.221714
1713631961,19.96376,53.34249,18.18,1008.30,45.79,20.79148,2.221714
1713631971,19.93439,53.30586,18.18,1008.28,45.77,20.79148,2.221714
1713631981,19.95041,53.30586,18.17,1008.30,45.71,20.95262,2.221714
1713631991,19.96376,53.3196,18.17,1008.29,45.74,20.87205,2.197299
1713632001,19.96376,53.29976,18.17,1008.32,45.62,20.79148,2.221714
1713632011,19.96376,53.30891,18.17,1008.26,45.71,20.87205,2.221714
1713632021,19.97711,53.32265,18.18,1008.30,45.84,20.95262,2.221714
1713632031,19.96376,53.28755,18.18,1008.28,45.79,20.79148,2.197299
1713632041,19.95041,53.29671,18.17,1008.30,45.78,20.79148,2.221714
1713632051,19.95041,53.28603,18.17,1008.29,45.77,20.87205,2.221714
1713632061,19.96376,53.27687,18.17,1008.30,45.88,20.95262,2.197299
1713632071,19.96376,53.29976,18.18,1008.25,45.85,20.79148,2.197299
1713632081,19.95041,53.26466,18.18,1008.31,45.75,20.79148,2.221714
1713632091,19.95041,53.33181,18.17,1008.35,45.79,20.87205,2.221714
1713632101,19.95041,53.27687,18.18,1008.33,45.74,20.87205,2.221714
1713632111,19.95041,53.29671,18.18,1008.28,45.83,20.95262,2.197299
1713632121,19.95041,53.30586,18.17,1008.35,45.74,20.79148,2.221714
1713632131,19.92104,53.30434,18.18,1008.31,45.67,20.79148,2.221714
1713632141,19.95041,53.26466,18.18,1008.26,45.75,20.79148,2.221714
1713632151,19.96376,53.29976,18.18,1008.28,45.62,20.87205,2.221714
1713632161,19.93439,53.29518,18.18,1008.31,45.68,20.87205,2.221714
1713632171,19.95041,53.29671,18.18,1008.29,45.74,20.87205,2.197299
1713632181,19.95041,53.28603,18.18,1008.32,45.68,20.87205,2.197299
1713632191,19.95041,53.27687,18.18,1008.29,45.68,20.79148,2.221714
1713632201,19.93439,53.28297,18.17,1008.30,45.75,20.95262,2.197299
1713632211,19.95041,53.25398,18.18,1008.25,45.77,20.79148,2.221714
1713632221,19.93439,53.27382,18.18,1008.31,45.82,20.79148,2.221714
1713632231,19.93439,53.28297,18.19,1008.30,45.76,20.79148,2.221714
1713632241,19.95041,53.28603,18.19,1008.30,45.80,20.79148,2.221714
1713632251,19.92104,53.28145,18.18,1008.31,45.75,20.79148,2.197299
1713632261,19.97711,53.26772,18.18,1008.34,45.65,20.79148,2.221714
1713632271,19.93439,53.27382,18.18,1008.34,45.75,20.87205,2.221714
1713632281,19.93439,53.26314,18.18,1008.30,45.75,20.87205,2.221714
1713632291,19.92104,53.26009,18.18,1008.31,45.77,20.95262,2.221714
1713632301,19.93439,53.27382,18.18,1008.29,45.73,20.95262,2.221714
1713632311,19.93439,53.27382,18.18,1008.27,45.70,20.95262,2.221714
1713632321,19.93439,53.27382,18.18,1008.29,45.66,20.87205,2.221714
1713632331,19.95041,53.25398,18.18,1008.31,45.70,20.87205,2.221714
1713632341,19.93439,53.26314,18.18,1008.25,45.71,20.79148,2.221714
1713632351,19.96376,53.28755,18.19,1008.30,45.68,20.87205,2.197299
1713632361,19.95041,53.26466,18.18,1008.29,45.66,20.95262,2.221714
1713632371,19.95041,53.25398,18.16,1008.20,45.62,20.79148,2.221714
1713632381,19.96376,53.25551,18.17,1008.32,45.79,20.95262,2.221714
1713632391,19.93439,53.20821,18.18,1008.28,45.69,20.79148,2.221714
1713632401,19.95041,53.25398,18.18,1008.35,45.78,20.87205,2.221714
1713632411,19.95041,53.25398,18.18,1008.31,45.71,20.87205,2.221714
1713632421,19.93439,53.27382,18.18,1008.26,45.62,20.95262,2.221714
1713632431,19.95041,53.27687,18.17,1008.27,45.51,20.79148,2.221714
1713632441,19.93439,53.26314,18.16,1008.25,45.58,20.79148,2.221714
1713632451,19.93439,53.25093,18.16,1008.33,45.59,20.87205,2.221714
1713632461,19.93439,53.26314,18.15,1008.32,45.61,20.87205,2.221714
1713632471,19.93439,53.20821,18.15,1008.32,45.66,20.87205,2.221714
1713632481,19.93439,53.22804,18.16,1008.25,45.79,20.87205,2.197299
1713632491,19.92104,53.25093,18.16,1008.25,45.81,20.87205,2.221714
1713632501,19.93439,53.25093,18.16,1008.30,45.75,20.87205,2.221714
1713632511,19.92104,53.26009,18.18,1008.31,45.77,20.87205,2.197299
1713632521,19.92104,53.26009,18.18,1008.24,45.73,20.87205,2.197299
1713632531,19.93439,53.24025,18.18,1008.20,45.70,20.95262,2.221714
1713632541,19.90768,53.22652,18.18,1008.25,45.67,20.87205,2.197299
1713632551,19.93439,53.22804,18.18,1008.22,45.74,20.95262,2.197299
1713632561,19.92104,53.196,18.18,1008.29,45.63,20.79148,2.221714
1713632571,19.93439,53.20821,18.18,1008.36,45.49,20.71092,2.197299
1713632581,19.92104,53.21736,18.17,1008.27,45.70,20.95262,2.221714
1713632591,19.92104,53.21736,18.16,1008.25,45.68,20.79148,2.221714
1713632601,19.90768,53.2372,18.16,1008.25,45.56,20.87205,2.197299
1713632611,19.93439,53.20821,18.16,1008.25,45.70,20.87205,2.197299
1713632621,19.93439,53.196,18.17,1008.24,45.68,20.87205,2.197299
1713632631,19.92104,53.18532,18.17,1008.15,45.62,20.79148,2.221714
1713632641,19.92104,53.22652,18.17,1008.22,45.69,20.79148,2.221714
1713632651,19.92104,53.196,18.17,1008.32,45.63,20.79148,2.197299
1713632661,19.92104,53.16243,18.17,1008.32,45.63,20.79148,2.221714
1713632671,19.92104,53.16243,18.17,1008.15,45.53,20.95262,2.221714
1713632681,19.92104,53.16243,18.17,1008.24,45.65,20.79148,2.221714
1713632691,19.92104,53.17311,18.16,1008.28,45.69,20.95262,2.221714
1713632701,19.92104,53.18532,18.17,1008.21,45.73,20.95262,2.221714
1713632711,19.93439,53.18532,18.17,1008.22,45.71,20.79148,2.221714
1713632721,19.90768,53.18227,18.18,1008.29,45.69,20.87205,2.221714
1713632731,19.92104,53.18532,18.18,1008.21,45.69,20.87205,2.221714
1713632741,19.92104,53.16243,18.18,1008.21,45.68,20.95262,2.221714
1713632751,19.92104,53.17311,18.18,1008.23,45.50,20.87205,2.221714
1713632761,19.93439,53.16396,18.18,1008.24,45.52,20.95262,2.221714
1713632771,19.90768,53.11818,18.19,1008.33,45.56,20.87205,2.221714
1713632781,19.89166,53.14565,18.18,1008.19,45.56,20.87205,2.221714
1713632791,19.89166,53.12581,18.18,1008.23,45.50,20.95262,2.221714
1713632801,19.93439,53.12123,18.18,1008.29,45.49,20.87205,2.197299
1713632811,19.90768,53.15938,18.18,1008.28,45.58,20.79148,2.221714
1713632821,19.93439,53.16396,18.16,1008.20,45.56,20.87205,2.221714
1713632831,19.92104,53.14107,18.16,1008.23,45.56,20.87205,2.221714
1713632841,19.90768,53.19447,18.16,1008.25,45.60,20.71092,2.221714
1713632851,19.90768,53.1487,18.16,1008.22,45.50,20.87205,2.221714
1713632861,19.93439,53.14107,18.16,1008.27,45.56,20.87205,2.197299
1713632871,19.90768,53.17311,18.15,1008.23,45.60,20.71092,2.197299
1713632881,19.90768,53.13954,18.14,1008.16,45.50,20.79148,2.221714
1713632891,19.90768,53.11818,18.14,1008.21,45.66,20.79148,2.221714
1713632901,19.89166,53.17159,18.14,1008.19,45.53,20.87205,2.221714
1713632911,19.92104,53.15022,18.13,1008.21,45.61,20.79148,2.221714
1713632921,19.92104,53.13039,18.14,1008.21,45.65,20.79148,2.221714
1713632931,19.90768,53.17311,18.14,1008.27,45.70,20.87205,2.221714
1713632941,19.90768,53.15938,18.13,1008.23,45.65,20.71092,2.221714
1713632951,19.92104,53.14107,18.13,1008.21,45.58,20.79148,2.221714
1713632961,19.89166,53.15938,18.11,1008.23,45.53,20.71092,2.197299
1713632971,19.92104,53.16243,18.11,1008.26,45.52,20.79148,2.221714
1713632981,19.89166,53.17159,18.12,1008.22,45.44,20.87205,2.221714
1713632991,19.87831,53.14565,18.12,1008.14,45.67,20.87205,2.221714
1713633001,19.89166,53.14565,18.13,1008.25,45.71,20.87205,2.221714
1713633011,19.89166,53.15938,18.12,1008.16,45.58,20.71092,2.221714
1713633021,19.90768,53.15938,18.11,1008.14,45.66,20.79148,2.221714
1713633031,19.89166,53.12581,18.11,1008.19,45.63,20.71092,2.221714
1713633041,19.87831,53.13496,18.11,1008.23,45.63,20.79148,2.221714
1713633051,19.89166,53.14565,18.1,1008.18,45.53,20.71092,2.221714
1713633061,19.90768,53.10445,18.11,1008.24,45.71,20.79148,2.221714
1713633071,19.90768,53.13954,18.11,1008.19,45.63,20.79148,2.197299
1713633081,19.87831,53.1136,18.11,1008.23,45.65,20.87205,2.221714
1713633091,19.90768,53.13954,18.1,1008.15,45.64,20.79148,2.221714
1713633101,19.87831,53.14565,18.11,1008.17,45.66,20.79148,2.221714
1713633111,19.89166,53.18074,18.11,1008.17,45.65,20.71092,2.221714
1713633121,19.89166,53.13649,18.11,1008.22,45.56,20.79148,2.221714
1713633131,19.89166,53.15938,18.12,1008.19,45.67,20.79148,2.221714
1713633141,19.86496,53.13496,18.12,1008.19,45.74,20.71092,2.221714
1713633151,19.89166,53.17159,18.13,1008.21,45.67,20.87205,2.221714
1713633161,19.89166,53.11665,18.12,1008.16,45.58,20.79148,2.197299
1713633171,19.87831,53.10292,18.13,1008.15,45.61,20.79148,2.197299
1713633181,19.90768,53.13954,18.14,1008.22,45.53,20.95262,2.221714
1713633191,19.89166,53.17159,18.12,1008.16,45.61,20.79148,2.221714
1713633201,19.89166,53.13649,18.12,1008.19,45.55,20.71092,2.221714
1713633211,19.87831,53.1136,18.11,1008.19,45.56,20.87205,2.221714
1713633221,19.89166,53.13649,18.11,1008.17,45.49,20.71092,2.197299
1713633231,19.90768,53.09529,18.11,1008.17,45.70,20.79148,2.221714
1713633241,19.87831,53.08003,18.12,1008.22,45.70,20.79148,2.221714
1713633251,19.86496,53.09987,18.13,1008.17,45.71,20.87205,2.221714
1713633261,19.89166,53.09377,18.12,1008.14,45.67,20.71092,2.197299
1713633271,19.87831,53.08003,18.12,1008.16,45.54,20.71092,2.221714
1713633281,19.86496,53.09071,18.12,1008.16,45.55,20.87205,2.221714
1713633291,19.86496,53.09071,18.13,1008.17,45.61,20.79148,2.221714
1713633301,19.89166,53.08156,18.13,1008.14,45.66,20.71092,2.221714
1713633311,19.89166,53.12581,18.13,1008.21,45.60,20.79148,2.221714
1713633321,19.89166,53.11665,18.14,1008.16,45.62,20.71092,2.197299
1713633331,19.89166,53.0724,18.14,1008.17,45.52,20.87205,2.221714
1713633341,19.87831,53.08003,18.15,1008.20,45.59,20.79148,2.221714
1713633351,19.86496,53.05714,18.14,1008.20,45.60,20.79148,2.221714
1713633361,19.86496,53.06783,18.15,1008.20,45.54,20.79148,2.221714
1713633371,19.87831,53.09377,18.15,1008.23,45.52,20.79148,2.221714
1713633381,19.87831,53.09377,18.15,1008.18,45.55,20.87205,2.197299
1713633391,19.86496,53.09071,18.15,1008.21,45.61,20.87205,2.221714
1713633401,19.86496,53.06783,18.15,1008.26,45.49,20.79148,2.246128
1713633411,19.86496,53.09987,18.15,1008.18,45.49,20.87205,2.221714
1713633421,19.86496,53.11208,18.15,1008.24,45.42,20.71092,2.197299
1713633431,19.85161,53.06783,18.14,1008.14,45.45,20.71092,2.221714
1713633441,19.85161,53.05714,18.14,1008.20,45.38,20.79148,2.221714
1713633451,19.87831,53.12276,18.15,1008.20,45.45,20.71092,2.197299
1713633461,19.86496,53.09071,18.15,1008.18,45.58,20.79148,2.221714
1713633471,19.86496,53.09071,18.13,1008.12,45.41,20.79148,2.221714
1713633481,19.87831,53.08003,18.13,1008.21,45.37,20.79148,2.221714
1713633491,19.86496,53.04494,18.13,1008.20,45.48,20.79148,2.221714
1713633501,19.86496,53.04494,18.12,1008.16,45.42,20.87205,2.221714
1713633511,19.86496,53.03578,18.11,1008.20,45.49,20.79148,2.221714
1713633521,19.86496,53.05714,18.11,1008.25,45.52,20.79148,2.221714
1713633531,19.85161,53.02205,18.11,1008.21,45.53,20.87205,2.221714
1713633541,19.85161,53.05714,18.1,1008.20,45.43,20.79148,2.246128
1713633551,19.86496,53.04494,18.09,1008.18,45.51,20.71092,2.221714
1713633561,19.85161,53.04341,18.09,1008.22,45.46,20.79148,2.221714
1713633571,19.86496,53.06783,18.08,1008.19,45.50,20.79148,2.221714
1713633581,19.85161,53.04341,18.08,1008.20,45.49,20.79148,2.221714
1713633591,19.87831,53.03883,18.08,1008.20,45.48,20.71092,2.221714
1713633601,19.86496,53.06783,18.07,1008.15,45.51,20.71092,2.221714
1713633611,19.86496,53.04494,18.07,1008.23,45.51,20.79148,2.221714
1713633621,19.86496,53.04494,18.08,1008.27,45.49,20.79148,2.221714
1713633631,19.85161,53.07698,18.08,1008.22,45.63,20.79148,2.221714
1713633641,19.85161,53.05714,18.08,1008.28,45.59,20.71092,2.221714
1713633651,19.85161,53.08919,18.09,1008.21,45.51,20.79148,2.221714
1713633661,19.86496,53.05714,18.09,1008.24,45.58,20.87205,2.221714
1713633671,19.85161,53.09834,18.09,1008.23,45.59,20.63035,2.221714
1713633681,19.83559,53.04341,18.09,1008.15,45.46,20.79148,2.221714
1713633691,19.85161,53.04341,18.1,1008.14,45.49,20.87205,2.221714
1713633701,19.83559,53.0663,18.09,1008.21,45.51,20.79148,2.221714
1713633711,19.85161,53.03426,18.09,1008.22,45.41,20.71092,2.221714
1713633721,19.85161,53.03426,18.09,1008.13,45.43,20.71092,2.221714
1713633731,19.83559,53.0312,18.08,1008.19,45.43,20.79148,2.221714
1713633741,19.85161,53.04341,18.08,1008.17,45.34,20.71092,2.221714
1713633751,19.85161,53.05714,18.08,1008.17,45.53,20.79148,2.221714
1713633761,19.85161,53.04341,18.08,1008.20,45.59,20.79148,2.197299
1713633771,19.85161,53.06783,18.1,1008.20,45.61,20.79148,2.197299
1713633781,19.85161,53.08919,18.09,1008.21,45.49,20.79148,2.221714
1713633791,19.83559,53.02052,18.09,1008.19,45.36,20.71092,2.221714
1713633801,19.85161,53.05714,18.09,1008.10,45.48,20.79148,2.221714
1713633811,19.83559,53.0663,18.09,1008.16,45.32,20.79148,2.246128
1713633821,19.83559,53.0663,18.08,1008.22,45.31,20.71092,2.221714
1713633831,19.82224,53.0312,18.09,1008.13,45.46,20.79148,2.221714
1713633841,19.83559,53.05409,18.07,1008.16,45.50,20.71092,2.221714
1713633851,19.85161,53.05714,18.08,1008.16,45.49,20.87205,2.221714
1713633861,19.85161,53.05714,18.07,1008.18,45.50,20.71092,2.221714
1713633871,19.85161,53.02205,18.07,1008.20,45.54,20.79148,2.221714
1713633881,19.83559,53.02052,18.06,1008.11,45.48,20.79148,2.197299
1713633891,19.85161,53.04341,18.06,1008.17,45.60,20.71092,2.221714
1713633901,19.82224,53.01747,18.07,1008.16,45.59,20.79148,2.221714
1713633911,19.85161,53.01289,18.07,1008.15,45.47,20.79148,2.221714
1713633921,19.85161,53.01289,18.08,1008.22,45.43,20.79148,2.221714
1713633931,19.82224,53.00832,18.06,1008.08,45.54,20.79148,2.221714
1713633941,19.80888,52.99458,18.07,1008.15,45.39,20.71092,2.221714
1713633951,19.83559,53.01137,18.07,1008.18,45.54,20.71092,2.221714
1713633961,19.86496,53.00221,18.08,1008.16,45.60,20.79148,2.221714
1713633971,19.85161,52.99001,18.08,1008.12,45.53,20.79148,2.221714
1713633981,19.85161,53.01289,18.08,1008.15,45.56,20.71092,2.221714
1713633991,19.85161,53.04341,18.09,1008.18,45.55,20.87205,2.221714
1713634001,19.83559,53.01137,18.08,1008.17,45.46,20.71092,2.197299
1713634011,19.83559,53.04341,18.08,1008.12,45.32,20.79148,2.221714
1713634021,19.83559,52.98848,18.08,1008.12,45.39,20.71092,2.221714
1713634031,19.83559,53.04341,18.07,1008.16,45.30,20.71092,2.221714
1713634041,19.82224,53.01747,18.07,1008.15,45.47,20.79148,2.221714
1713634051,19.83559,53.0312,18.07,1008.13,45.40,20.87205,2.221714
1713634061,19.82224,53.01747,18.06,1008.14,45.46,20.71092,2.221714
1713634071,19.82224,52.99763,18.06,1008.08,45.42,20.71092,2.197299
1713634081,19.83559,53.01137,18.06,1008.22,45.43,20.71092,2.221714
1713634091,19.83559,52.97627,18.06,1008.11,45.63,20.71092,2.221714
1713634101,19.83559,52.99916,18.07,1008.15,45.54,20.71092,2.221714
1713634111,19.82224,52.96254,18.06,1008.17,45.51,20.71092,2.221714
1713634121,19.83559,52.99916,18.06,1008.14,45.40,20.79148,2.221714
1713634131,19.83559,52.98848,18.06,1008.08,45.49,20.71092,2.221714
1713634141,19.79553,52.9839,18.06,1008.14,45.52,20.79148,2.221714
1713634151,19.82224,53.00832,18.06,1008.13,45.40,20.71092,2.221714
1713634161,19.82224,53.01747,18.07,1008.12,45.37,20.79148,2.221714
1713634171,19.82224,52.99763,18.07,1008.15,45.40,20.79148,2.246128
1713634181,19.82224,52.98848,18.06,1008.11,45.48,20.79148,2.221714
1713634191,19.83559,52.99916,18.07,1008.12,45.49,20.79148,2.221714
1713634201,19.82224,52.95338,18.06,1008.11,45.40,20.71092,2.221714
1713634211,19.83559,52.99916,18.06,1008.13,45.36,20.87205,2.221714
1713634221,19.83559,52.96559,18.05,1008.12,45.48,20.71092,2.221714
1713634231,19.80888,52.98543,18.05,1008.20,45.43,20.79148,2.221714
1713634241,19.83559,52.95644,18.05,1008.13,45.44,20.79148,2.221714
1713634251,19.82224,52.95338,18.06,1008.11,45.32,20.79148,2.221714
1713634261,19.80888,52.98543,18.05,1008.07,45.25,20.71092,2.221714
1713634271,19.80888,52.95186,18.05,1008.15,45.42,20.71092,2.221714
1713634281,19.80888,52.91981,18.06,1008.08,45.34,20.79148,2.221714
1713634291,19.82224,52.92134,18.04,1008.10,45.40,20.63035,2.221714
1713634301,19.83559,52.92134,18.04,1008.14,45.31,20.63035,2.221714
1713634311,19.79553,52.93965,18.04,1008.16,45.32,20.71092,2.221714
1713634321,19.83559,52.93355,18.04,1008.18,45.35,20.79148,2.221714
1713634331,19.82224,52.95338,18.05,1008.17,45.30,20.79148,2.221714
1713634341,19.82224,52.93355,18.04,1008.13,45.38,20.71092,2.197299
1713634351,19.82224,52.88777,18.04,1008.16,45.31,20.63035,2.221714
1713634361,19.83559,52.98848,18.03,1008.17,45.41,20.63035,2.197299
1713634371,19.82224,52.93355,18.03,1008.17,45.38,20.63035,2.221714
1713634381,19.80888,52.91066,18.03,1008.13,45.33,20.71092,2.221714
1713634391,19.82224,52.93355,18.04,1008.18,45.30,20.71092,2.221714
1713634401,19.82224,52.96254,18.03,1008.14,45.40,20.79148,2.246128
1713634411,19.80888,52.91981,18.03,1008.14,45.45,20.71092,2.221714
1713634421,19.79553,52.91676,18.03,1008.15,45.40,20.63035,2.221714
1713634431,19.83559,52.95644,18.03,1008.11,45.41,20.63035,2.221714
1713634441,19.82224,52.88777,18.02,1008.12,45.40,20.71092,2.221714
1713634451,19.80888,52.91981,18.03,1008.17,45.39,20.79148,2.221714
1713634461,19.80888,52.93965,18.03,1008.10,45.40,20.63035,2.246128
1713634471,19.79553,52.92897,18.03,1008.13,45.48,20.71092,2.221714
1713634481,19.80888,52.89692,18.02,1008.14,45.38,20.63035,2.221714
1713634491,19.82224,52.93355,18.03,1008.13,45.46,20.63035,2.221714
1713634501,19.80888,52.93965,18.03,1008.08,45.50,20.71092,2.221714
1713634511,19.77951,52.92591,18.03,1008.14,45.49,20.87205,2.221714
1713634521,19.79553,52.93965,18.03,1008.17,45.49,20.71092,2.246128
1713634531,19.82224,52.93355,18.04,1008.13,45.53,20.71092,2.221714
1713634541,19.80888,52.91066,18.04,1008.16,45.53,20.63035,2.221714
1713634551,19.79553,52.86183,18.04,1008.16,45.53,20.71092,2.221714
1713634561,19.80888,52.89692,18.04,1008.11,45.42,20.79148,2.221714
1713634571,19.79553,52.87403,18.04,1008.06,45.34,20.71092,2.221714
1713634581,19.77951,52.91523,18.03,1008.07,45.43,20.71092,2.221714
1713634591,19.80888,52.88472,18.05,1008.17,45.49,20.71092,2.221714
1713634601,19.80888,52.91981,18.06,1008.21,45.46,20.71092,2.221714
1713634611,19.79553,52.88472,18.05,1008.10,45.46,20.63035,2.197299
1713634621,19.80888,52.88472,18.06,1008.14,45.34,20.71092,2.221714
1713634631,19.80888,52.84199,18.06,1008.08,45.44,20.79148,2.221714
1713634641,19.79553,52.85267,18.06,1008.14,45.45,20.79148,2.221714
1713634651,19.77951,52.88319,18.06,1008.09,45.49,20.79148,2.221714
1713634661,19.80888,52.88472,18.07,1008.12,45.41,20.71092,2.221714
1713634671,19.79553,52.88472,18.06,1008.11,45.36,20.63035,2.221714
1713634681,19.79553,52.87403,18.07,1008.15,45.40,20.79148,2.221714
1713634691,19.80888,52.88472,18.07,1008.10,45.38,20.71092,2.221714
1713634701,19.77951,52.87098,18.08,1008.14,45.29,20.79148,2.221714
1713634711,19.77951,52.87098,18.07,1008.10,45.24,20.71092,2.246128
