timestamp,c_sht,h_sht,c_bme,p_bme,h_bme,c_lm,lux_diode
1713536471,21.52056,47.9118,19.94,1000.53,40.57,22.64454,68.03387
1713536481,21.50721,47.95453,19.94,1000.53,40.35,22.72511,68.05829
1713536491,21.52056,47.97131,19.95,1000.63,40.52,22.64454,68.10712
1713536501,21.50721,47.99115,19.95,1000.62,40.4,22.80568,68.30244
1713536511,21.50721,48.01404,19.94,1000.53,40.33,22.72511,68.47334
1713536521,21.53391,47.97131,19.94,1000.52,40.21,22.80568,68.64424
1713536531,21.49119,47.7882,19.95,1000.56,40.3,22.72511,68.7419
1713536541,21.52056,47.87518,19.95,1000.6,40.49,22.72511,68.81667
1713536551,21.52056,47.83856,19.94,1000.5,40.35,22.72511,68.96315
1713536561,21.52056,47.93469,19.94,1000.61,40.42,22.56397,69.08522
1713536571,21.52056,47.97131,19.94,1000.61,40.42,22.56397,69.2317
1713536581,21.52056,47.93469,19.94,1000.52,40.54,22.56397,69.3782
1713536591,21.53391,47.95911,19.93,1000.57,40.59,22.80568,69.42702
1713536601,21.53391,47.94842,19.94,1000.58,40.41,22.72511,69.45144
1713536611,21.52056,47.9118,19.94,1000.58,40.52,22.72511,69.5491
1713536621,21.50721,47.86145,19.93,1000.51,40.41,22.64454,69.57351
1713536631,21.49119,47.91638,19.94,1000.49,40.42,22.56397,69.59792
1713536641,21.50721,47.86145,19.93,1000.51,40.39,22.64454,69.57351
1713536651,21.50721,47.87213,19.94,1000.5,40.36,22.72511,69.5491
1713536661,21.53391,47.94842,19.93,1000.43,40.36,22.64454,69.52468
1713536671,21.50721,47.9179,19.93,1000.54,40.4,22.56397,69.47585
1713536681,21.50721,47.90875,19.94,1000.52,40.43,22.64454,69.50027
1713536691,21.53391,47.93621,19.93,1000.49,40.45,22.56397,69.59792
1713536701,21.50721,47.84924,19.94,1000.5,40.41,22.56397,69.67117
1713536711,21.52056,47.87518,19.94,1000.53,40.36,22.72511,69.76883
1713536721,21.49119,47.88433,19.94,1000.53,40.46,22.64454,71.89288
1713536731,21.52056,47.86297,19.94,1000.58,40.56,22.64454,74.23666
1713536741,21.52056,47.82635,19.94,1000.53,40.3,22.64454,74.89586
1713536751,21.52056,47.9118,19.94,1000.48,40.41,22.64454,75.0927
1713536761,21.50721,47.9179,19.95,1000.43,40.12,22.64454,75.04387
1713536771,21.53391,47.87518,19.94,1000.44,40.37,22.64454,75.01945
1713536781,21.50721,47.83551,19.95,1000.49,40.33,22.72511,75.01945
1713536791,21.53391,47.78363,19.95,1000.46,40.44,22.72511,75.04387
1713536801,21.53391,47.80651,19.94,1000.39,40.38,22.80568,75.01945
1713536811,21.54726,47.84008,19.95,1000.41,40.25,22.72511,75.01945
1713536821,21.53391,47.8294,19.95,1000.41,40.2,22.64454,74.74937
1713536831,21.52056,47.82635,19.97,1000.36,40.21,22.64454,74.70054
1713536841,21.52056,47.76684,19.97,1000.36,40.34,22.64454,74.77378
1713536851,21.52056,47.80346,19.97,1000.39,40.31,22.72511,74.79819
1713536861,21.52056,47.86297,19.98,1000.46,40.36,22.80568,72.6009
1713536871,21.53391,47.93621,19.97,1000.39,40.54,22.72511,72.82063
1713536881,21.54726,47.99573,19.97,1000.36,40.46,22.88624,71.42901
1713536891,21.52056,47.92096,19.98,1000.5,40.45,22.80568,71.23369
1713536901,21.53391,47.89959,19.97,1000.5,40.46,22.72511,70.67216
1713536911,21.50721,47.9179,19.98,1000.42,40.37,22.80568,70.5745
1713536921,21.53391,47.86602,19.97,1000.42,40.45,22.80568,69.86649
1713536931,21.52056,47.88586,19.97,1000.44,40.44,22.64454,69.57351
1713536941,21.54726,47.91333,19.96,1000.35,40.27,22.80568,69.50027
1713536951,21.53391,47.84008,19.96,1000.4,40.38,22.80568,69.35378
1713536961,21.53391,47.89959,19.96,1000.48,40.43,22.72511,69.50027
1713536971,21.53391,47.89959,19.97,1000.35,40.34,22.80568,69.35378
1713536981,21.52056,47.88586,19.96,1000.45,40.32,22.80568,69.35378
1713536991,21.52056,47.87518,19.96,1000.45,40.36,22.72511,69.3782
1713537001,21.53391,47.88891,19.96,1000.45,40.38,22.72511,69.35378
1713537011,21.52056,47.83856,19.95,1000.41,40.55,22.56397,69.35378
1713537021,21.52056,47.84924,19.96,1000.39,40.33,22.80568,69.42702
1713537031,21.53391,47.9118,19.96,1000.4,40.44,22.64454,69.50027
1713537041,21.53391,48.00488,19.95,1000.38,40.36,22.72511,69.5491
1713537051,21.53391,47.93621,19.95,1000.41,40.29,22.64454,69.62234
1713537061,21.53391,47.93621,19.95,1000.38,40.45,22.80568,69.62234
1713537071,21.50721,47.9179,19.94,1000.42,40.39,22.72511,69.69558
1713537081,21.52056,47.92096,19.95,1000.38,40.28,22.72511,69.8909
1713537091,21.53391,47.9118,19.95,1000.38,40.39,22.80568,70.01297
1713537101,21.53391,47.93621,19.95,1000.44,40.39,22.80568,70.03738
1713537111,21.54726,47.91333,19.95,1000.4,40.41,22.72511,70.18388
1713537121,21.53391,47.87518,19.95,1000.43,40.37,22.72511,70.4036
1713537131,21.52056,47.9118,19.95,1000.38,40.44,22.88624,70.72099
1713537141,21.52056,47.89807,19.95,1000.38,40.41,22.72511,71.03838
1713537151,21.52056,47.88586,19.95,1000.4,40.3,22.72511,71.57549
1713537161,21.53391,47.93621,19.95,1000.38,40.29,22.64454,71.35577
1713537171,21.53391,47.97131,19.96,1000.43,40.38,22.72511,71.62432
1713537181,21.53391,47.93621,19.95,1000.38,40.46,22.80568,71.57549
1713537191,21.53391,47.99573,19.96,1000.36,40.34,22.72511,71.72198
1713537201,21.53391,47.95911,19.95,1000.38,40.52,22.80568,71.47784
1713537211,21.53391,47.94842,19.95,1000.44,40.54,22.80568,71.42901
1713537221,21.52056,47.93469,19.95,1000.43,40.42,22.56397,71.47784
1713537231,21.53391,47.99573,19.96,1000.42,40.43,22.72511,71.42901
1713537241,21.52056,48.00336,19.95,1000.46,40.46,22.80568,71.38018
1713537251,21.52056,48.01709,19.94,1000.37,40.42,22.64454,71.38018
1713537261,21.53391,48.05524,19.94,1000.48,40.24,22.72511,71.20927
1713537271,21.50721,48.08575,19.94,1000.37,40.31,22.64454,71.18486
1713537281,21.53391,48.01862,19.95,1000.4,40.33,22.72511,71.16045
1713537291,21.53391,47.92248,19.94,1000.39,40.36,22.80568,71.13603
1713537301,21.53391,47.93621,19.96,1000.62,40.33,22.72511,71.11162
1713537311,21.52056,47.93469,19.95,1000.38,40.34,22.80568,71.11162
1713537321,21.52056,48.01709,19.96,1000.39,40.43,22.80568,71.06279
1713537331,21.53391,48.03082,19.95,1000.38,40.54,22.80568,71.01396
1713537341,21.52056,48.03082,19.95,1000.38,40.39,22.72511,71.13603
1713537351,21.52056,47.9942,19.95,1000.36,40.54,22.64454,71.52666
1713537361,21.52056,47.97131,19.96,1000.42,40.41,22.80568,71.77081
1713537371,21.53391,47.95911,19.96,1000.34,40.36,22.80568,71.01396
1713537381,21.52056,47.97131,19.96,1000.35,40.41,22.72511,70.67216
1713537391,21.52056,48.01709,19.96,1000.45,40.41,22.88624,71.13603
1713537401,21.52056,48.00336,19.95,1000.38,40.46,22.80568,72.79621
1713537411,21.53391,48.01862,19.96,1000.39,40.55,22.80568,74.52964
1713537421,21.53391,47.97131,19.96,1000.51,40.5,22.72511,74.87144
1713537431,21.54726,47.94995,19.97,1000.35,40.48,22.80568,74.92027
1713537441,21.53391,47.95911,19.97,1000.42,40.4,22.72511,74.94469
1713537451,21.52056,47.92096,19.97,1000.39,40.33,22.72511,74.89586
1713537461,21.52056,47.93469,19.99,1000.44,40.37,22.72511,74.89586
1713537471,21.53391,47.95911,19.98,1000.38,40.36,22.72511,74.89586
1713537481,21.53391,48.07813,19.99,1000.42,40.26,22.80568,74.92027
1713537491,21.53391,48.18647,20.0,1000.46,40.18,22.72511,74.87144
1713537501,21.54726,48.21088,20.01,1000.48,40.2,22.80568,74.82262
1713537511,21.54726,48.17426,20.01,1000.45,40.29,22.88624,74.65171
1713537521,21.53391,48.1239,20.03,1000.51,40.23,22.72511,74.65171
1713537531,21.54726,48.18647,20.02,1000.55,40.4,22.80568,74.55405
1713537541,21.53391,48.22004,20.02,1000.37,40.39,22.88624,74.43198
1713537551,21.56329,48.23682,20.03,1000.41,40.37,22.72511,74.35873
1713537561,21.54726,48.14069,20.04,1000.53,40.39,22.72511,74.28549
1713537571,21.54726,48.21088,20.04,1000.36,40.34,22.72511,74.09018
1713537581,21.53391,48.17273,20.04,1000.34,40.3,22.88624,73.79721
1713537591,21.53391,48.29175,20.04,1000.44,40.45,22.80568,73.18684
1713537601,21.54726,48.18647,20.05,1000.39,40.25,22.96681,73.6263
1713537611,21.57664,48.25055,20.04,1000.4,40.32,22.96681,73.01595
1713537621,21.54726,48.16358,20.05,1000.38,40.36,22.96681,72.38117
1713537631,21.54726,48.12695,20.05,1000.41,40.21,22.96681,73.1136
1713537641,21.54726,48.12695,20.06,1000.34,40.32,22.96681,72.50324
1713537651,21.56329,48.12848,20.06,1000.37,40.33,22.88624,73.38216
1713537661,21.54726,48.11475,20.05,1000.47,40.22,22.88624,70.86747
1713537671,21.54726,48.18647,20.05,1000.5,40.36,22.96681,69.2317
1713537681,21.56329,48.18799,20.06,1000.48,40.45,22.88624,68.35126
1713537691,21.57664,48.19104,20.05,1000.38,40.34,22.88624,67.93622
1713537701,21.56329,48.10559,20.04,1000.34,40.45,22.88624,67.69207
1713537711,21.56329,48.00946,20.05,1000.41,40.31,22.88624,67.42352
1713537721,21.56329,47.97589,20.04,1000.37,40.32,22.80568,67.30144
1713537731,21.54726,48.12695,20.04,1000.43,40.51,22.88624,67.25261
1713537741,21.56329,48.04608,20.03,1000.3,40.37,22.88624,67.20378
1713537751,21.56329,47.97589,20.04,1000.26,40.47,22.80568,67.32585
1713537761,21.57664,47.97742,20.03,1000.3,40.34,22.96681,67.32585
1713537771,21.56329,47.97589,20.04,1000.31,40.32,22.96681,67.20378
1713537781,21.58999,48.02625,20.03,1000.33,40.21,22.88624,67.25261
1713537791,21.57664,48.05981,20.04,1000.34,40.3,22.88624,67.20378
1713537801,21.56329,48.0827,20.04,1000.32,40.34,22.88624,67.0573
1713537811,21.54726,48.10406,20.04,1000.28,40.33,22.96681,66.93523
1713537821,21.54726,48.17426,20.04,1000.31,40.25,23.12795,67.00847
1713537831,21.57664,48.15442,20.03,1000.33,40.32,22.88624,66.83757
1713537841,21.58999,48.19257,20.04,1000.28,40.38,22.96681,66.7155
1713537851,21.57664,48.22766,20.03,1000.29,40.32,22.96681,66.86198
1713537861,21.56329,48.09186,20.03,1000.3,40.41,22.80568,66.83757
1713537871,21.57664,48.09491,20.03,1000.29,40.4,22.96681,66.81316
1713537881,21.57664,48.10864,20.01,1000.32,40.38,22.88624,66.73991
1713537891,21.58999,48.06287,20.02,1000.28,40.31,22.88624,66.78874
1713537901,21.56329,48.09186,20.01,1000.38,40.41,22.80568,66.81316
1713537911,21.56329,48.05829,20.02,1000.37,40.43,22.88624,66.86198
1713537921,21.54726,48.14069,20.0,1000.36,40.53,22.88624,66.86198
1713537931,21.56329,48.1178,20.01,1000.34,40.52,22.88624,66.93523
1713537941,21.57664,48.05981,20.02,1000.37,40.38,22.88624,67.03288
1713537951,21.57664,48.03693,20.0,1000.33,40.51,22.88624,67.10612
1713537961,21.56329,48.02319,20.01,1000.4,40.3,22.80568,67.17937
1713537971,21.58999,48.08575,20.01,1000.26,40.35,22.80568,67.27702
1713537981,21.54726,48.06744,20.01,1000.32,40.49,22.88624,67.44793
1713537991,21.57664,48.08575,20.01,1000.34,40.43,22.88624,67.59441
1713538001,21.56329,48.0827,20.01,1000.37,40.43,22.80568,67.81415
1713538011,21.56329,48.02319,20.0,1000.23,40.49,22.88624,68.25361
1713538021,21.58999,48.08575,20.0,1000.31,40.34,22.80568,70.35477
1713538031,21.56329,48.10559,20.01,1000.37,40.49,22.88624,68.76784
1713538041,21.54726,47.99573,20.0,1000.3,40.46,22.72511,68.44892
1713538051,21.57664,48.01251,20.01,1000.37,40.44,22.80568,68.64424
1713538061,21.57664,48.02319,20.01,1000.42,40.46,22.80568,68.96315
1713538071,21.57664,48.05981,20.0,1000.25,40.44,22.72511,69.35378
1713538081,21.57664,48.07202,20.01,1000.32,40.45,22.88624,70.42802
1713538091,21.56329,48.10559,20.01,1000.29,40.51,22.80568,69.35378
1713538101,21.56329,48.09186,20.01,1000.29,40.49,22.72511,70.01297
1713538111,21.56329,48.09186,20.0,1000.28,40.52,22.96681,71.42901
1713538121,21.56329,48.14221,20.02,1000.36,40.44,22.80568,70.25712
1713538131,21.57664,48.09491,20.01,1000.26,40.53,22.80568,70.25712
1713538141,21.56329,48.06897,20.01,1000.29,40.4,22.88624,70.64774
1713538151,21.57664,48.09491,20.01,1000.29,40.43,22.96681,70.59892
1713538161,21.56329,48.1178,20.01,1000.26,40.5,22.88624,70.45243
1713538171,21.56329,48.12848,20.01,1000.32,40.5,22.80568,70.33036
1713538181,21.57664,48.19104,20.01,1000.29,40.41,22.80568,70.33036
1713538191,21.58999,48.15595,20.01,1000.34,40.49,22.80568,70.37919
1713538201,21.57664,48.14527,20.01,1000.29,40.57,22.96681,70.33036
1713538211,21.56329,48.18799,20.0,1000.25,40.55,22.80568,70.33036
1713538221,21.57664,48.13153,20.01,1000.34,40.42,22.80568,70.2327
1713538231,21.57664,48.1178,20.01,1000.26,40.36,22.72511,70.13505
1713538241,21.58999,48.07355,20.01,1000.37,40.47,22.80568,70.01297
1713538251,21.56329,48.10559,20.01,1000.29,40.53,22.88624,69.93973
1713538261,21.58999,48.15595,20.01,1000.3,40.49,22.80568,69.81766
1713538271,21.56329,48.10559,20.01,1000.29,40.55,22.80568,69.67117
1713538281,21.58999,48.16968,20.01,1000.4,40.42,22.80568,69.57351
1713538291,21.57664,48.21393,20.0,1000.3,40.46,22.80568,69.47585
1713538301,21.57664,47.90417,20.0,1000.31,40.36,22.88624,69.40261
1713538311,21.54726,48.04456,20.01,1000.37,40.35,22.80568,69.35378
1713538321,21.57664,48.05981,20.01,1000.32,40.38,22.96681,69.08522
1713538331,21.56329,48.0827,20.01,1000.34,40.46,22.80568,69.08522
1713538341,21.57664,48.09491,20.0,1000.28,40.45,22.80568,69.03639
1713538351,21.56329,48.1178,20.02,1000.36,40.4,22.80568,68.98756
1713538361,21.58999,48.16968,20.01,1000.35,40.4,22.88624,68.86549
1713538371,21.56329,48.25971,20.03,1000.37,40.41,22.88624,68.81667
1713538381,21.56329,48.30701,20.03,1000.35,40.33,22.80568,68.71748
1713538391,21.56329,48.35584,20.01,1000.34,40.4,22.80568,68.66866
1713538401,21.56329,48.31922,20.01,1000.3,40.43,22.88624,68.571
1713538411,21.57664,48.41688,20.03,1000.35,40.51,22.80568,68.47334
1713538421,21.57664,48.38026,20.03,1000.4,40.62,22.64454,68.37568
1713538431,21.57664,48.23835,20.02,1000.37,40.54,22.80568,68.22919
1713538441,21.56329,48.29633,20.02,1000.37,40.51,22.80568,67.66766
1713538451,21.58999,48.28717,20.02,1000.31,40.7,22.88624,67.32585
1713538461,21.57664,48.33448,20.03,1000.4,40.66,22.72511,67.35027
1713538471,21.56329,48.34211,20.02,1000.3,40.53,22.72511,67.20378
1713538481,21.56329,48.31922,20.0,1000.23,40.52,22.88624,67.66766
1713538491,21.57664,48.31006,20.01,1000.35,40.57,22.88624,67.52117
1713538501,21.57664,48.29786,20.02,1000.34,40.55,22.80568,67.3991
1713538511,21.58999,48.4062,20.02,1000.34,40.56,22.80568,67.2282
1713538521,21.60601,48.3711,20.03,1000.38,40.62,22.80568,67.03288
1713538531,21.57664,48.45197,20.03,1000.3,40.5,22.80568,66.76433
1713538541,21.56329,48.42603,20.04,1000.34,40.56,22.80568,66.47135
1713538551,21.58999,48.4535,20.03,1000.36,40.52,22.88624,66.12955
1713538561,21.60601,48.42146,20.03,1000.35,40.72,22.80568,65.83658
1713538571,21.57664,48.43977,20.02,1000.37,40.49,22.80568,65.49477
1713538581,21.57664,48.35737,20.01,1000.37,40.64,22.80568,65.15297
1713538591,21.58999,48.3238,20.01,1000.32,40.72,22.80568,64.90883
1713538601,21.57664,48.32074,19.99,1000.28,40.69,22.88624,64.66469
1713538611,21.57664,48.21393,19.99,1000.37,40.7,22.88624,64.46937
1713538621,21.58999,48.19257,19.99,1000.31,40.63,22.80568,64.24963
1713538631,21.57664,48.20173,19.99,1000.33,40.58,22.88624,64.02991
1713538641,21.57664,48.16816,19.98,1000.32,40.73,22.88624,63.83459
1713538651,21.57664,48.08575,19.97,1000.3,40.69,22.88624,63.68811
1713538661,21.57664,48.19104,19.96,1000.29,40.54,22.80568,63.49279
1713538671,21.56329,48.1651,19.96,1000.28,40.68,22.80568,63.3463
1713538681,21.56329,48.1651,19.94,1000.29,40.79,22.88624,63.22423
1713538691,21.54726,48.19715,19.94,1000.33,40.7,22.72511,63.12658
1713538701,21.58999,48.19257,19.94,1000.31,40.54,22.72511,63.05333
1713538711,21.56329,48.1651,19.92,1000.31,40.75,22.72511,63.02892
1713538721,21.54726,48.18647,19.92,1000.36,40.76,22.72511,62.98009
1713538731,21.56329,48.1651,19.92,1000.29,40.74,22.80568,62.58945
1713538741,21.56329,48.1651,19.92,1000.4,40.74,22.64454,62.63828
1713538751,21.56329,48.15137,19.9,1000.35,40.68,22.72511,62.0264
1713538761,21.57664,48.15442,19.91,1000.41,40.74,22.80568,62.05081
1713538771,21.56329,48.15137,19.9,1000.3,40.78,22.56397,62.58945
1713538781,21.56329,48.15137,19.91,1000.36,40.73,22.72511,63.63928
1713538791,21.57664,48.21393,19.91,1000.37,40.83,22.72511,62.46586
1713538801,21.53391,48.14985,19.91,1000.3,40.67,22.80568,63.0045
1713538811,21.57664,48.1178,19.91,1000.39,40.72,22.88624,63.81018
1713538821,21.56329,48.23682,19.91,1000.33,40.62,22.80568,64.07874
1713538831,21.56329,48.37873,19.91,1000.37,40.81,22.72511,63.49279
1713538841,21.54726,48.365,19.91,1000.36,40.88,22.80568,64.39613
1713538851,21.56329,48.43824,19.92,1000.4,40.92,22.80568,64.46937
1713538861,21.57664,48.39246,19.91,1000.36,40.93,22.80568,64.49378
1713538871,21.56329,48.35584,19.91,1000.33,40.77,22.72511,64.54261
1713538881,21.57664,48.39246,19.91,1000.37,40.99,22.80568,64.54261
1713538891,21.56329,48.37873,19.91,1000.37,40.92,22.72511,64.56702
1713538901,21.57664,48.34364,19.91,1000.33,40.85,22.72511,64.56702
1713538911,21.56329,48.37873,19.9,1000.23,40.84,22.72511,64.54261
1713538921,21.58999,48.39246,19.89,1000.31,40.78,22.80568,64.59144
1713538931,21.57664,48.42908,19.9,1000.32,40.89,22.80568,64.66469
1713538941,21.58999,48.3238,19.89,1000.34,40.9,22.72511,64.73793
1713538951,21.56329,48.2826,19.89,1000.35,40.93,22.80568,64.76234
1713538961,21.56329,48.34211,19.88,1000.35,40.94,22.72511,64.88441
1713538971,21.56329,48.29633,19.88,1000.26,40.92,22.72511,64.93324
1713538981,21.57664,48.26123,19.87,1000.3,40.81,22.80568,65.00648
1713538991,21.56329,48.25971,19.87,1000.24,40.99,22.80568,65.15297
1713539001,21.54726,48.21088,19.86,1000.28,40.87,22.72511,65.22621
1713539011,21.54726,48.18647,19.85,1000.21,40.92,22.80568,65.32387
1713539021,21.56329,48.23682,19.86,1000.31,40.78,22.64454,65.32387
1713539031,21.54726,48.18647,19.86,1000.25,40.72,22.64454,65.32387
1713539041,21.56329,48.12848,19.85,1000.3,40.94,22.64454,65.29945
1713539051,21.54726,48.15137,19.85,1000.24,40.78,22.72511,65.32387
1713539061,21.56329,48.17731,19.84,1000.22,40.88,22.72511,65.27504
1713539071,21.54726,48.10406,19.83,1000.25,40.79,22.56397,65.2018
1713539081,21.54726,48.14069,19.84,1000.29,40.79,22.72511,65.12856
1713539091,21.54726,48.18647,19.84,1000.24,40.69,22.64454,65.05531
1713539101,21.53391,48.16053,19.83,1000.21,40.93,22.64454,64.93324
1713539111,21.54726,48.17426,19.83,1000.23,40.93,22.56397,64.83559
1713539121,21.54726,48.16358,19.82,1000.19,41.06,22.72511,64.71352
1713539131,21.56329,48.1178,19.82,1000.24,40.9,22.56397,64.59144
1713539141,21.57664,48.19104,19.81,1000.26,40.87,22.64454,64.49378
1713539151,21.53391,48.16053,19.81,1000.23,40.91,22.64454,64.39613
1713539161,21.53391,48.13763,19.81,1000.22,40.98,22.80568,64.27406
1713539171,21.56329,48.17731,19.81,1000.25,40.94,22.72511,64.15198
1713539181,21.53391,48.13763,19.8,1000.32,40.91,22.72511,64.02991
1713539191,21.53391,48.14985,19.8,1000.35,40.94,22.64454,63.93225
1713539201,21.54726,48.12695,19.79,1000.25,40.88,22.64454,63.81018
1713539211,21.53391,48.10101,19.8,1000.31,40.85,22.64454,63.76135
1713539221,21.54726,48.14069,19.8,1000.32,40.94,22.72511,63.71252
1713539231,21.56329,48.0827,19.8,1000.29,40.94,22.56397,63.68811
1713539241,21.54726,48.14069,19.8,1000.19,40.76,22.64454,63.63928
1713539251,21.53391,48.07813,19.78,1000.21,40.81,22.72511,63.61486
1713539261,21.54726,48.11475,19.78,1000.21,40.93,22.64454,63.56604
1713539271,21.53391,48.13763,19.78,1000.23,41.05,22.56397,63.54162
1713539281,21.52056,48.13611,19.79,1000.24,40.86,22.64454,63.56604
1713539291,21.54726,48.10406,19.78,1000.28,40.98,22.56397,63.54162
1713539301,21.53391,48.13763,19.78,1000.2,40.99,22.56397,63.51721
1713539311,21.53391,48.07813,19.77,1000.14,40.9,22.64454,63.44396
1713539321,21.50721,48.08575,19.78,1000.28,40.89,22.72511,63.49279
1713539331,21.53391,48.11322,19.77,1000.25,40.99,22.72511,63.41954
1713539341,21.50721,48.12238,19.77,1000.21,40.88,22.64454,63.37072
1713539351,21.53391,48.13763,19.77,1000.24,40.99,22.64454,63.3463
1713539361,21.52056,48.1239,19.77,1000.16,41.09,22.56397,63.3463
1713539371,21.53391,48.13763,19.77,1000.28,40.96,22.56397,63.19982
1713539381,21.54726,48.15137,19.75,1000.21,41.03,22.64454,63.07774
1713539391,21.53391,48.13763,19.77,1000.21,40.95,22.72511,62.93126
1713539401,21.50721,48.12238,19.75,1000.18,40.85,22.64454,62.88243
1713539411,21.52056,48.16968,19.75,1000.18,40.99,22.56397,62.78477
1713539421,21.53391,48.17273,19.75,1000.18,40.92,22.56397,62.71153
1713539431,21.52056,48.18341,19.75,1000.15,40.89,22.56397,62.61387
1713539441,21.50721,48.12238,19.74,1000.16,40.89,22.64454,62.56504
1713539451,21.50721,48.10864,19.75,1000.12,41.07,22.64454,62.49027
1713539461,21.52056,48.08728,19.74,1000.13,40.86,22.72511,62.49027
1713539471,21.50721,48.16816,19.74,1000.19,40.86,22.56397,62.49027
1713539481,21.52056,48.14679,19.73,1000.18,41.18,22.56397,62.49027
1713539491,21.49119,48.14221,19.73,1000.23,41.07,22.64454,62.49027
1713539501,21.50721,48.13306,19.71,1000.22,40.89,22.56397,62.49027
1713539511,21.50721,48.12238,19.71,1000.14,40.83,22.56397,62.44144
1713539521,21.52056,48.0766,19.73,1000.17,40.92,22.64454,62.44144
1713539531,21.49119,48.0827,19.72,1000.18,40.92,22.72511,62.44144
1713539541,21.50721,48.10864,19.72,1000.21,41.15,22.64454,62.41703
1713539551,21.49119,48.09644,19.71,1000.17,41.12,22.64454,62.3682
1713539561,21.49119,48.07202,19.7,1000.13,41.05,22.64454,62.39262
